TRI1	sce:YMR233W
IES6	sce:YEL044W
ABM1	sce:YJR108W
DPB4	sce:YDR121W
SER1	sce:YOR184W
RPS11A	sce:YDR025W
ATG3	sce:YNR007C
PET18	sce:YCR020C
SHM1	sce:YBR263W
GGA2	sce:YHR108W
SIR3	sce:YLR442C
SPT23	sce:YKL020C
MSR1	sce:YHR091C
PHR1	sce:YOR386W
YSH1	sce:YLR277C
RRP36	sce:YOR287C
CTF3	sce:YLR381W
NCW2	sce:YLR194C
TMA19	sce:YKL056C
TIR3	sce:YIL011W
NA	sce:YOL166W-A
COX17	sce:YLL009C
BCY1	sce:YIL033C
TRS23	sce:YDR246W
MLH3	sce:YPL164C
CHO2	sce:YGR157W
HSP150	sce:YJL159W
RTN1	sce:YDR233C
PRO2	sce:YOR323C
SMA2	sce:YML066C
SEC28	sce:YIL076W
TAF3	sce:YPL011C
KRE1	sce:YNL322C
SPS2	sce:YDR522C
YFH1	sce:YDL120W
RAD24	sce:YER173W
PES4	sce:YFR023W
MET6	sce:YER091C
DPM1	sce:YPR183W
RET3	sce:YPL010W
NA	sce:YLR012C
VTI1	sce:YMR197C
NA	sce:YIL001W
JHD1	sce:YER051W
OSW5	sce:YMR148W
HEL1	sce:YKR017C
CDC123	sce:YLR215C
MYO5	sce:YMR109W
MED2	sce:YDL005C
MRPL10	sce:YNL284C
SFT1	sce:YKL006C-A
SAS10	sce:YDL153C
CPS1	sce:YJL172W
PET54	sce:YGR222W
SNC2	sce:YOR327C
NA	sce:YJL045W
SSY1	sce:YDR160W
APC9	sce:YLR102C
NA	sce:YJR151W-A
ASA1	sce:YPR085C
PET130	sce:YJL023C
SOD1	sce:YJR104C
IMG2	sce:YCR071C
NA	sce:YAR028W
RUP1	sce:YOR138C
DBP3	sce:YGL078C
CBP2	sce:YHL038C
RGS2	sce:YOR107W
IRA1	sce:YBR140C
ECM18	sce:YDR125C
TRS120	sce:YDR407C
MKK1	sce:YOR231W
NA	sce:YCR016W
EAF3	sce:YPR023C
NA	sce:YLR406C-A
GLE1	sce:YDL207W
SDS24	sce:YBR214W
MTR3	sce:YGR158C
CCT2	sce:YIL142W
CHS5	sce:YLR330W
THR4	sce:YCR053W
RTT10	sce:YPL183C
LTV1	sce:YKL143W
PEX25	sce:YPL112C
PDC5	sce:YLR134W
NA	sce:YGL006W-A
NA	sce:YBR200W-A
NA	sce:YAR064W
TOS4	sce:YLR183C
ACB1	sce:YGR037C
MGR1	sce:YCL044C
SUL2	sce:YLR092W
NCA3	sce:YJL116C
RPC53	sce:YDL150W
SEC5	sce:YDR166C
ITC1	sce:YGL133W
IMD4	sce:YML056C
NOC4	sce:YPR144C
PDR17	sce:YNL264C
ICP55	sce:YER078C
SOF1	sce:YLL011W
HGH1	sce:YGR187C
ATG34	sce:YOL083W
NA	sce:YJL070C
SCS3	sce:YGL126W
DIT2	sce:YDR402C
SME1	sce:YOR159C
SEG2	sce:YKL105C
CHC1	sce:YGL206C
RAD33	sce:YML011C
THI74	sce:YDR438W
IDS2	sce:YJL146W
LOT5	sce:YKL183W
MRX11	sce:YPL041C
AIM9	sce:YER080W
MRPS16	sce:YPL013C
HXT4	sce:YHR092C
PRE9	sce:YGR135W
KIP3	sce:YGL216W
MSC1	sce:YML128C
MCM3	sce:YEL032W
COX19	sce:YLL018C-A
YND1	sce:YER005W
NA	sce:YNL050C
MRX12	sce:YJR003C
BET4	sce:YJL031C
IFA38	sce:YBR159W
ERP5	sce:YHR110W
SEC24	sce:YIL109C
NA	sce:YEL023C
YPR1	sce:YDR368W
RAD57	sce:YDR004W
JID1	sce:YPR061C
NA	sce:YPR097W
LYS2	sce:YBR115C
FAS2	sce:YPL231W
RGA1	sce:YOR127W
UTP8	sce:YGR128C
RRP46	sce:YGR095C
SRD1	sce:YCR018C
CKB1	sce:YGL019W
MF(ALPHA)1	sce:YPL187W
DCS2	sce:YOR173W
TRE1	sce:YPL176C
CDH1	sce:YGL003C
YIG1	sce:YPL201C
ZRG17	sce:YNR039C
HSH155	sce:YMR288W
RNH201	sce:YNL072W
SPB4	sce:YFL002C
NA	sce:YER010C
APT2	sce:YDR441C
LRE1	sce:YCL051W
SPS18	sce:YNL204C
MED6	sce:YHR058C
NA	sce:YGR125W
FIG2	sce:YCR089W
RET1	sce:YOR207C
APM2	sce:YHL019C
ACK1	sce:YDL203C
ALF1	sce:YNL148C
SSD1	sce:YDR293C
NA	sce:YHR177W
GIN4	sce:YDR507C
SLU7	sce:YDR088C
RPP2B	sce:YDR382W
CNS1	sce:YBR155W
PRE8	sce:YML092C
POP3	sce:YNL282W
SNX4	sce:YJL036W
MTG1	sce:YMR097C
YSF3	sce:YNL138W-A
RPS14A	sce:YCR031C
SRB7	sce:YDR308C
URN1	sce:YPR152C
LSO1	sce:YJR005C-A
NIP7	sce:YPL211W
SWS2	sce:YNL081C
NA	sce:YMR247W-A
RNA15	sce:YGL044C
NA	sce:YDL241W
HAT1	sce:YPL001W
MMS22	sce:YLR320W
UBP8	sce:YMR223W
ISW2	sce:YOR304W
TTI2	sce:YJR136C
SBE2	sce:YDR351W
RPS26B	sce:YER131W
NA	sce:YBL010C
FCF2	sce:YLR051C
FOL3	sce:YMR113W
VAM3	sce:YOR106W
RTC4	sce:YNL254C
PEX17	sce:YNL214W
KSS1	sce:YGR040W
NA	sce:YHR127W
NA	sce:YAR010C
CUL3	sce:YGR003W
MAF1	sce:YDR005C
RPS14B	sce:YJL191W
MRPL38	sce:YKL170W
PET122	sce:YER153C
NA	sce:YMR209C
NA	sce:YIL089W
RPO41	sce:YFL036W
VID22	sce:YLR373C
HIS7	sce:YBR248C
NA	sce:YPL257W
ASF2	sce:YDL197C
UBC13	sce:YDR092W
CUS1	sce:YMR240C
MNS1	sce:YJR131W
NA	sce:YJL213W
GND1	sce:YHR183W
NA	sce:YHR112C
PRM1	sce:YNL279W
NA	sce:YBR255C-A
SAS3	sce:YBL052C
NA	sce:YBR063C
FUN14	sce:YAL008W
HOP2	sce:YGL033W
DIM1	sce:YPL266W
BEM1	sce:YBR200W
HTA2	sce:YBL003C
DYS1	sce:YHR068W
ERJ5	sce:YFR041C
OMS1	sce:YDR316W
MRPL23	sce:YOR150W
NA	sce:YMR155W
ISD11	sce:YER048W-A
MIP6	sce:YHR015W
FZO1	sce:YBR179C
RSM18	sce:YER050C
PRM8	sce:YGL053W
COR1	sce:YBL045C
MDL1	sce:YLR188W
CDC20	sce:YGL116W
CWH41	sce:YGL027C
SUT2	sce:YPR009W
MRPL28	sce:YDR462W
ERV15	sce:YBR210W
VAC8	sce:YEL013W
USV1	sce:YPL230W
CDC13	sce:YDL220C
ACS2	sce:YLR153C
MEH1	sce:YKR007W
GTR2	sce:YGR163W
MSS51	sce:YLR203C
IMP2	sce:YMR035W
PTI1	sce:YGR156W
KAP122	sce:YGL016W
SAC7	sce:YDR389W
PFA3	sce:YNL326C
TIF34	sce:YMR146C
ASP1	sce:YDR321W
ERP3	sce:YDL018C
NUD1	sce:YOR373W
PRX1	sce:YBL064C
NA	sce:YPL119C-A
CAB4	sce:YGR277C
UTR5	sce:YEL035C
IKI1	sce:YHR187W
EMC3	sce:YKL207W
SFM1	sce:YOR021C
MRP10	sce:YDL045W-A
MRPL11	sce:YDL202W
FIP1	sce:YJR093C
SFI1	sce:YLL003W
CCS1	sce:YMR038C
KIN4	sce:YOR233W
OYE3	sce:YPL171C
KRE9	sce:YJL174W
RRN10	sce:YBL025W
NA	sce:YHL015W-A
UGX2	sce:YDL169C
GFD1	sce:YMR255W
LIA1	sce:YJR070C
SWF1	sce:YDR126W
NOT5	sce:YPR072W
PNP1	sce:YLR209C
BBC1	sce:YJL020C
SUB1	sce:YMR039C
GCS1	sce:YDL226C
PRP43	sce:YGL120C
BOL2	sce:YGL220W
BST1	sce:YFL025C
NA	sce:YOR283W
YET2	sce:YMR040W
NA	sce:YJL132W
HSP30	sce:YCR021C
COG1	sce:YGL223C
TPO2	sce:YGR138C
NA	sce:YMR099C
RGC1	sce:YPR115W
RPN4	sce:YDL020C
REX3	sce:YLR107W
BNA3	sce:YJL060W
ATR1	sce:YML116W
GYP8	sce:YFL027C
TDH1	sce:YJL052W
CRZ1	sce:YNL027W
YPK2	sce:YMR104C
IMA3	sce:YIL172C
YPI1	sce:YFR003C
EFG1	sce:YGR271C-A
CST26	sce:YBR042C
IOC3	sce:YFR013W
ERS1	sce:YCR075C
DCW1	sce:YKL046C
BAP2	sce:YBR068C
NA	sce:YIL024C
SPL2	sce:YHR136C
RPO21	sce:YDL140C
RPL38	sce:YLR325C
MZM1	sce:YDR493W
NA	sce:YHL008C
SHU2	sce:YDR078C
PDS1	sce:YDR113C
NA	sce:YML002W
PHO86	sce:YJL117W
HCR1	sce:YLR192C
MRPL36	sce:YBR122C
NA	sce:YHR138C
HIR1	sce:YBL008W
NA	sce:YMR027W
EPL1	sce:YFL024C
RAD10	sce:YML095C
CUS2	sce:YNL286W
HNM1	sce:YGL077C
TMA23	sce:YMR269W
CDC42	sce:YLR229C
AAC1	sce:YMR056C
SCT1	sce:YBL011W
ETR1	sce:YBR026C
OPY2	sce:YPR075C
HAP4	sce:YKL109W
NA	sce:YHR033W
MPC54	sce:YOR177C
MSE1	sce:YOL033W
MRS2	sce:YOR334W
RPL37B	sce:YDR500C
HUB1	sce:YNR032C-A
HRI1	sce:YLR301W
OST4	sce:YDL232W
ABP140	sce:YOR239W
VNX1	sce:YNL321W
LHP1	sce:YDL051W
RPL21B	sce:YPL079W
CIK1	sce:YMR198W
GEA2	sce:YEL022W
STR2	sce:YJR130C
PAP1	sce:YKR002W
NSL1	sce:YPL233W
NA	sce:YNL018C
ERG10	sce:YPL028W
NHP2	sce:YDL208W
SRB6	sce:YBR253W
HEM12	sce:YDR047W
MED7	sce:YOL135C
NA	sce:YNR071C
ARO9	sce:YHR137W
CAR2	sce:YLR438W
IBD2	sce:YNL164C
ERG11	sce:YHR007C
YCP4	sce:YCR004C
COS2	sce:YBR302C
NA	sce:YNL181W
NA	sce:YKR051W
NAT1	sce:YDL040C
KAR5	sce:YMR065W
FMP52	sce:YER004W
MCD1	sce:YDL003W
NA	sce:YIL014C-A
NA	sce:YDR182W-A
GET2	sce:YER083C
CSC1	sce:YLR241W
ACL4	sce:YDR161W
SRL2	sce:YLR082C
HRK1	sce:YOR267C
TOS2	sce:YGR221C
NA	sce:YCR051W
HIS3	sce:YOR202W
QNS1	sce:YHR074W
SWM1	sce:YDR260C
ARC18	sce:YLR370C
CYS4	sce:YGR155W
GRC3	sce:YLL035W
FCY22	sce:YER060W-A
DLS1	sce:YJL065C
NHP6A	sce:YPR052C
CIR2	sce:YOR356W
RPL22A	sce:YLR061W
NA	sce:YNL146W
NA	sce:YGL262W
NA	sce:YKL050C
HHT2	sce:YNL031C
RDS2	sce:YPL133C
NA	sce:YDL114W
MSH6	sce:YDR097C
CMC1	sce:YKL137W
KAP95	sce:YLR347C
VPS52	sce:YDR484W
NA	sce:YBR182C-A
MHF1	sce:YOL086W-A
CDC1	sce:YDR182W
ECM27	sce:YJR106W
ODC2	sce:YOR222W
NA	sce:YFL068W
ELA1	sce:YNL230C
TRM732	sce:YMR259C
YMD8	sce:YML038C
MTC3	sce:YGL226W
HRD1	sce:YOL013C
AHK1	sce:YDL073W
CTH1	sce:YDR151C
HXT7	sce:YDR342C
NA	sce:YOR296W
NA	sce:YGR035W-A
IML3	sce:YBR107C
CDC5	sce:YMR001C
RPL42B	sce:YHR141C
RPC37	sce:YKR025W
LMO1	sce:YLL007C
NPR1	sce:YNL183C
RIF2	sce:YLR453C
PUS6	sce:YGR169C
RIP1	sce:YEL024W
HMRA2	sce:YCR096C
NMD5	sce:YJR132W
PET127	sce:YOR017W
GSP1	sce:YLR293C
STE23	sce:YLR389C
NA	sce:YPR153W
NA	sce:YML053C
IES2	sce:YNL215W
HSC82	sce:YMR186W
URA7	sce:YBL039C
GAL7	sce:YBR018C
NA	sce:YPL109C
BLM10	sce:YFL007W
DER1	sce:YBR201W
CDC3	sce:YLR314C
SMC5	sce:YOL034W
SGV1	sce:YPR161C
BUD4	sce:YJR092W
SAP185	sce:YJL098W
SRP54	sce:YPR088C
ABD1	sce:YBR236C
MRPL9	sce:YGR220C
REX2	sce:YLR059C
SOL3	sce:YHR163W
FAD1	sce:YDL045C
GRX4	sce:YER174C
TDA3	sce:YHR009C
ULS1	sce:YOR191W
UFE1	sce:YOR075W
DNM1	sce:YLL001W
MET5	sce:YJR137C
SKI8	sce:YGL213C
GPD1	sce:YDL022W
TOK1	sce:YJL093C
YLF2	sce:YHL014C
RIO2	sce:YNL207W
IRC21	sce:YMR073C
AYR1	sce:YIL124W
UPF3	sce:YGR072W
YRR1	sce:YOR162C
PUT1	sce:YLR142W
NDI1	sce:YML120C
NA	sce:YDL183C
RIC1	sce:YLR039C
OSH2	sce:YDL019C
PSE1	sce:YMR308C
RRD1	sce:YIL153W
NA	sce:YNR064C
MSS116	sce:YDR194C
HOG1	sce:YLR113W
AKR1	sce:YDR264C
NA	sce:YMR018W
BRE1	sce:YDL074C
EMP47	sce:YFL048C
NA	sce:YOL024W
NUP188	sce:YML103C
RSM28	sce:YDR494W
SPT10	sce:YJL127C
ATG32	sce:YIL146C
PET8	sce:YNL003C
MET4	sce:YNL103W
INA1	sce:YLR413W
DDP1	sce:YOR163W
DNL4	sce:YOR005C
YOX1	sce:YML027W
RRP4	sce:YHR069C
MUK1	sce:YPL070W
NA	sce:YEL076C-A
BOL3	sce:YAL046C
MLS1	sce:YNL117W
PUS7	sce:YOR243C
CTR1	sce:YPR124W
ADE4	sce:YMR300C
NA	sce:YER156C
NA	sce:YBR184W
MEC3	sce:YLR288C
NA	sce:YDL206W
NA	sce:YNR068C
UGA2	sce:YBR006W
NA	sce:YLR361C-A
COX10	sce:YPL172C
NA	sce:YPR089W
TEX1	sce:YNL253W
HIF1	sce:YLL022C
SGF29	sce:YCL010C
RAD59	sce:YDL059C
NBP2	sce:YDR162C
KTR3	sce:YBR205W
TSC13	sce:YDL015C
NOP56	sce:YLR197W
NA	sce:YBL055C
SRT1	sce:YMR101C
AZF1	sce:YOR113W
NYV1	sce:YLR093C
NA	sce:YAL065C
MSI1	sce:YBR195C
DPH1	sce:YIL103W
RPN5	sce:YDL147W
MCH4	sce:YOL119C
NA	sce:YBR221W-A
NA	sce:YDL144C
CAK1	sce:YFL029C
PEX2	sce:YJL210W
UBP1	sce:YDL122W
NA	sce:YGR017W
APP1	sce:YNL094W
GCD1	sce:YOR260W
MRL1	sce:YPR079W
PTC1	sce:YDL006W
NA	sce:YNL194C
DLD2	sce:YDL178W
COG8	sce:YML071C
SAR1	sce:YPL218W
VHT1	sce:YGR065C
TAD2	sce:YJL035C
TAD1	sce:YGL243W
MAC1	sce:YMR021C
RTT102	sce:YGR275W
INO80	sce:YGL150C
NDC1	sce:YML031W
VPS24	sce:YKL041W
RPS20	sce:YHL015W
SAS4	sce:YDR181C
ACM1	sce:YPL267W
SSN8	sce:YNL025C
NA	sce:YGR016W
AIM17	sce:YHL021C
NMT1	sce:YLR195C
SCS7	sce:YMR272C
HIS4	sce:YCL030C
PRP18	sce:YGR006W
PTC7	sce:YHR076W
GPX1	sce:YKL026C
TOM40	sce:YMR203W
CHS7	sce:YHR142W
NA	sce:YHL009W-A
TRM1	sce:YDR120C
MBP1	sce:YDL056W
SAH1	sce:YER043C
RAD1	sce:YPL022W
SHE3	sce:YBR130C
AVT7	sce:YIL088C
BFR2	sce:YDR299W
AIM2	sce:YAL049C
SAP1	sce:YER047C
IDP3	sce:YNL009W
SGA1	sce:YIL099W
RAD61	sce:YDR014W
HER2	sce:YMR293C
NGL1	sce:YOL042W
GEF1	sce:YJR040W
RAX2	sce:YLR084C
MGR2	sce:YPL098C
SNF5	sce:YBR289W
NA	sce:YMR090W
EFM1	sce:YHL039W
NA	sce:YIL077C
FUS2	sce:YMR232W
SHR3	sce:YDL212W
MIX17	sce:YMR002W
GAT2	sce:YMR136W
DYN3	sce:YMR299C
MRPL1	sce:YDR116C
COX5B	sce:YIL111W
ARC40	sce:YBR234C
NA	sce:YNL193W
LAP3	sce:YNL239W
BUR6	sce:YER159C
ENT3	sce:YJR125C
ARA2	sce:YMR041C
HOS3	sce:YPL116W
OM45	sce:YIL136W
PFD1	sce:YJL179W
MSS2	sce:YDL107W
ADK1	sce:YDR226W
COX16	sce:YJL003W
RPS25B	sce:YLR333C
NA	sce:YCR108C
ATP15	sce:YPL271W
NA	sce:YMR030W-A
SIL1	sce:YOL031C
SCP1	sce:YOR367W
TYR1	sce:YBR166C
AAP1	sce:YHR047C
PEF1	sce:YGR058W
KRE6	sce:YPR159W
NA	sce:YGL140C
BER1	sce:YLR412W
DST1	sce:YGL043W
LSO2	sce:YGR169C-A
ATP3	sce:YBR039W
NOP53	sce:YPL146C
HEM1	sce:YDR232W
NA	sce:YNL010W
YDJ1	sce:YNL064C
UBX2	sce:YML013W
NA	sce:YMR013W-A
GAA1	sce:YLR088W
BPH1	sce:YCR032W
ARO8	sce:YGL202W
MMT2	sce:YPL224C
HXK1	sce:YFR053C
ALG11	sce:YNL048W
NA	sce:YMR315W-A
NA	sce:YHR045W
FAA1	sce:YOR317W
PLC1	sce:YPL268W
NDL1	sce:YLR254C
RUB1	sce:YDR139C
YDC1	sce:YPL087W
GEX1	sce:YCL073C
BNA4	sce:YBL098W
RRT6	sce:YGL146C
SAM35	sce:YHR083W
NA	sce:YLR156W
SEC63	sce:YOR254C
MCM4	sce:YPR019W
NA	sce:YGL188C-A
PRT1	sce:YOR361C
RPS22A	sce:YJL190C
YPT52	sce:YKR014C
RRP1	sce:YDR087C
KAP123	sce:YER110C
NA	sce:YBR225W
SPT3	sce:YDR392W
SLM5	sce:YCR024C
DET1	sce:YDR051C
HTZ1	sce:YOL012C
IDH2	sce:YOR136W
NCP1	sce:YHR042W
RPS9B	sce:YBR189W
CDC60	sce:YPL160W
PER1	sce:YCR044C
PEX28	sce:YHR150W
GEP4	sce:YHR100C
ORM1	sce:YGR038W
MOT3	sce:YMR070W
ATG1	sce:YGL180W
SLD3	sce:YGL113W
RCK1	sce:YGL158W
SNT1	sce:YCR033W
NTH2	sce:YBR001C
RPS19B	sce:YNL302C
VHR1	sce:YIL056W
MDE1	sce:YJR024C
ERG9	sce:YHR190W
HAP5	sce:YOR358W
JEN1	sce:YKL217W
SVS1	sce:YPL163C
EAF1	sce:YDR359C
SMP3	sce:YOR149C
TFB2	sce:YPL122C
TMA108	sce:YIL137C
YAP1802	sce:YGR241C
GUS1	sce:YGL245W
SMT3	sce:YDR510W
VPS27	sce:YNR006W
SAM4	sce:YPL273W
APE2	sce:YKL157W
ECM12	sce:YHR021W-A
NRM1	sce:YNR009W
PRI1	sce:YIR008C
RPA43	sce:YOR340C
GEA1	sce:YJR031C
CPR5	sce:YDR304C
SNU71	sce:YGR013W
ABZ2	sce:YMR289W
NA	sce:YER134C
PRS3	sce:YHL011C
SSO2	sce:YMR183C
RPS28B	sce:YLR264W
NA	sce:YBR298C-A
NA	sce:YNL046W
RPT5	sce:YOR117W
TRM9	sce:YML014W
MFA2	sce:YNL145W
UTP21	sce:YLR409C
NA	sce:YER175W-A
ERG13	sce:YML126C
TAF10	sce:YDR167W
GIC1	sce:YHR061C
NA	sce:YMR102C
MIR1	sce:YJR077C
MLC2	sce:YPR188C
PRP45	sce:YAL032C
TIP41	sce:YPR040W
SIP2	sce:YGL208W
NA	sce:YOR131C
STH1	sce:YIL126W
NA	sce:YCR100C
COX13	sce:YGL191W
MTO1	sce:YGL236C
JIP4	sce:YDR475C
NA	sce:YMR206W
ALG14	sce:YBR070C
RNR4	sce:YGR180C
BDH2	sce:YAL061W
BAS1	sce:YKR099W
NA	sce:YNR048W
HRT3	sce:YLR097C
SIS2	sce:YKR072C
GGA1	sce:YDR358W
NA	sce:YPR011C
HUL4	sce:YJR036C
TDA5	sce:YLR426W
SRY1	sce:YKL218C
CHD1	sce:YER164W
RCH1	sce:YMR034C
ALA1	sce:YOR335C
NA	sce:YBR072C-A
CSR2	sce:YPR030W
PCL7	sce:YIL050W
NA	sce:YDR132C
SRP102	sce:YKL154W
ADR1	sce:YDR216W
PML39	sce:YML107C
TMA17	sce:YDL110C
NA	sce:YLR281C
TAT1	sce:YBR069C
AHC2	sce:YCR082W
EMC4	sce:YGL231C
RPS23B	sce:YPR132W
NA	sce:YKL151C
NA	sce:YFR057W
VOA1	sce:YGR106C
SET1	sce:YHR119W
TSC3	sce:YBR058C-A
LAT1	sce:YNL071W
COQ4	sce:YDR204W
ATP18	sce:YML081C-A
MFA1	sce:YDR461W
PRE10	sce:YOR362C
PTR3	sce:YFR029W
MPC2	sce:YHR162W
KIN1	sce:YDR122W
KTR6	sce:YPL053C
FMP40	sce:YPL222W
IRS4	sce:YKR019C
HVG1	sce:YER039C
OAF1	sce:YAL051W
DPP1	sce:YDR284C
POL2	sce:YNL262W
NA	sce:YLL053C
RHO3	sce:YIL118W
ERV2	sce:YPR037C
DGA1	sce:YOR245C
MDJ1	sce:YFL016C
XDJ1	sce:YLR090W
NA	sce:YFR032C-B
PRP24	sce:YMR268C
LEO1	sce:YOR123C
RIE1	sce:YGR250C
SED1	sce:YDR077W
LGE1	sce:YPL055C
HPT1	sce:YDR399W
RCY1	sce:YJL204C
RPB10	sce:YOR210W
PDB1	sce:YBR221C
UBP3	sce:YER151C
ATG38	sce:YLR211C
ARG7	sce:YMR062C
IMD2	sce:YHR216W
NA	sce:YJL077W-B
RPS7B	sce:YNL096C
CUE2	sce:YKL090W
GMH1	sce:YKR030W
PRK1	sce:YIL095W
IZH4	sce:YOL101C
PUT4	sce:YOR348C
AIM20	sce:YIL158W
HXT8	sce:YJL214W
SIZ1	sce:YDR409W
AME1	sce:YBR211C
LNP1	sce:YHR192W
NPY1	sce:YGL067W
NA	sce:YPL247C
CTA1	sce:YDR256C
ULI1	sce:YFR026C
BET5	sce:YML077W
NA	sce:YCL001W-B
MSH4	sce:YFL003C
NA	sce:YDR124W
DFM1	sce:YDR411C
MRPL13	sce:YKR006C
SUV3	sce:YPL029W
NA	sce:YAL063C-A
MEI4	sce:YER044C-A
PTC4	sce:YBR125C
NA	sce:YCL042W
SFP1	sce:YLR403W
NA	sce:YPR114W
ERG27	sce:YLR100W
ATE1	sce:YGL017W
SYN8	sce:YAL014C
DPH6	sce:YLR143W
GUF1	sce:YLR289W
PRS1	sce:YKL181W
ATG20	sce:YDL113C
RPL14A	sce:YKL006W
HEM15	sce:YOR176W
CEF1	sce:YMR213W
FAL1	sce:YDR021W
ATG23	sce:YLR431C
NA	sce:YBL029C-A
ATP1	sce:YBL099W
DML1	sce:YMR211W
ERR3	sce:YMR323W
VPS21	sce:YOR089C
BOP3	sce:YNL042W
SRP68	sce:YPL243W
PUS9	sce:YDL036C
HMO1	sce:YDR174W
ELO3	sce:YLR372W
RPS24A	sce:YER074W
PXA1	sce:YPL147W
SIP3	sce:YNL257C
RHB1	sce:YCR027C
RPL2A	sce:YFR031C-A
SKM1	sce:YOL113W
APS1	sce:YLR170C
STE5	sce:YDR103W
WWM1	sce:YFL010C
YCT1	sce:YLL055W
BDP1	sce:YNL039W
PPA2	sce:YMR267W
PIM1	sce:YBL022C
MSB1	sce:YOR188W
APC5	sce:YOR249C
KTR7	sce:YIL085C
MGS1	sce:YNL218W
SHM2	sce:YLR058C
NA	sce:YMR181C
IST2	sce:YBR086C
TFC6	sce:YDR362C
ALK1	sce:YGL021W
UBC7	sce:YMR022W
NA	sce:YPR196W
SPP41	sce:YDR464W
ICT1	sce:YLR099C
CTR2	sce:YHR175W
ARF1	sce:YDL192W
COX7	sce:YMR256C
MSG5	sce:YNL053W
ATG22	sce:YCL038C
CTK1	sce:YKL139W
SAF1	sce:YBR280C
ZWF1	sce:YNL241C
SKP2	sce:YNL311C
UAF30	sce:YOR295W
ECM13	sce:YBL043W
LEM3	sce:YNL323W
ADE8	sce:YDR408C
YNG2	sce:YHR090C
PTP2	sce:YOR208W
SIS1	sce:YNL007C
TIM44	sce:YIL022W
PBN1	sce:YCL052C
NA	sce:YHR086W-A
AFG3	sce:YER017C
MIG2	sce:YGL209W
SPC2	sce:YML055W
SEC9	sce:YGR009C
NA	sce:YPR147C
LYS21	sce:YDL131W
UBA1	sce:YKL210W
BUD3	sce:YCL014W
NA	sce:YLR154W-F
COS8	sce:YHL048W
NA	sce:YER138W-A
BUL2	sce:YML111W
UTP15	sce:YMR093W
CIN4	sce:YMR138W
RTT105	sce:YER104W
RAX1	sce:YOR301W
NA	sce:YOL075C
HYM1	sce:YKL189W
SWC5	sce:YBR231C
RPL13A	sce:YDL082W
SNA3	sce:YJL151C
MRX7	sce:YNL211C
DPS1	sce:YLL018C
NA	sce:YBL028C
KIN3	sce:YAR018C
POL1	sce:YNL102W
GPM2	sce:YDL021W
SPC105	sce:YGL093W
FRT1	sce:YOR324C
TPS2	sce:YDR074W
SWT21	sce:YNL187W
SBA1	sce:YKL117W
BUB3	sce:YOR026W
RSC9	sce:YML127W
PDR16	sce:YNL231C
BSC1	sce:YDL037C
HSP42	sce:YDR171W
SWI6	sce:YLR182W
NA	sce:YOL163W
MSH5	sce:YDL154W
CBP6	sce:YBR120C
NDD1	sce:YOR372C
HXT2	sce:YMR011W
ROX3	sce:YBL093C
SCD6	sce:YPR129W
STB4	sce:YMR019W
FHN1	sce:YGR131W
MRPL35	sce:YDR322W
MRPL51	sce:YPR100W
MBR1	sce:YKL093W
RAD34	sce:YDR314C
SSN2	sce:YDR443C
FIT2	sce:YOR382W
MID2	sce:YLR332W
GEM1	sce:YAL048C
DRN1	sce:YGR093W
RNH1	sce:YMR234W
GCV1	sce:YDR019C
SAT4	sce:YCR008W
PFS2	sce:YNL317W
TOM5	sce:YPR133W-A
ILV1	sce:YER086W
CDC9	sce:YDL164C
SEC6	sce:YIL068C
ATP22	sce:YDR350C
MRP8	sce:YKL142W
URA5	sce:YML106W
NA	sce:YBL071C-B
EFM3	sce:YJR129C
CLN3	sce:YAL040C
SSY5	sce:YJL156C
APL1	sce:YJR005W
URB2	sce:YJR041C
NA	sce:YPL038W-A
RPC25	sce:YKL144C
PTP3	sce:YER075C
ALD4	sce:YOR374W
SCW11	sce:YGL028C
GTO1	sce:YGR154C
HMI1	sce:YOL095C
NA	sce:YNL247W
CSH1	sce:YBR161W
NA	sce:YGR146C-A
TEF2	sce:YBR118W
ARR1	sce:YPR199C
BNS1	sce:YGR230W
GLG1	sce:YKR058W
NA	sce:YER076C
PCC1	sce:YKR095W-A
AAT1	sce:YKL106W
ECM9	sce:YKR004C
ITT1	sce:YML068W
NA	sce:YML100W-A
REE1	sce:YJL217W
DNA2	sce:YHR164C
RRG9	sce:YNL213C
DAK2	sce:YFL053W
CSL4	sce:YNL232W
LSM4	sce:YER112W
PET112	sce:YBL080C
LAM5	sce:YFL042C
TRM13	sce:YOL125W
CMK2	sce:YOL016C
NCE103	sce:YNL036W
ITR2	sce:YOL103W
CAF20	sce:YOR276W
ARN2	sce:YHL047C
SPG1	sce:YGR236C
RLF2	sce:YPR018W
ISM1	sce:YPL040C
GAT1	sce:YFL021W
AIM10	sce:YER087W
NA	sce:YGL159W
YOS1	sce:YER074W-A
TRM7	sce:YBR061C
NA	sce:YLR036C
SCH9	sce:YHR205W
TAO3	sce:YIL129C
TFA1	sce:YKL028W
IMD3	sce:YLR432W
MCM6	sce:YGL201C
SNF4	sce:YGL115W
ERO1	sce:YML130C
SMI1	sce:YGR229C
1-Oct	sce:YKL134C
RIB3	sce:YDR487C
NHP10	sce:YDL002C
ATP10	sce:YLR393W
HXT1	sce:YHR094C
FAR10	sce:YLR238W
ISU2	sce:YOR226C
NA	sce:YOL029C
FAR3	sce:YMR052W
