abst#sce:YBR223C	24.828	19.332	54.258	24.732	9.873	39.591	24.843	7.922	32.036	4.822	11.857	63.209	11.505	11.739	52.73	29.455	49.759	99.973	32.19	34.555	140.796
abst#sce:YIR042C	43.856	19.2	33.678	37.11	15.512	25.989	23.308	13.469	22.557	4.47	4.385	26.211	6.205	2.163	15.277	2.677	0	44.542	10.685	16.156	45.191
abst#sce:YBL035C	250.623	164.479	382.092	256.238	115.872	360.861	185.536	104.964	238.714	59.04	170.157	387.082	55.813	71.984	215.282	101.865	221.582	225.366	43.537	39.828	186.4
abst#sce:YLL059C	49.639	31.324	67.63	42.811	11.237	43.205	31.867	18.045	50.034	10.159	31.998	70.869	10.271	8.331	48.908	23.344	30.017	54.219	12.167	13.908	74.512
abst#sce:YKR044W	223.876	118.487	425.317	223.928	86.999	373.677	145.122	57.481	349.362	51.869	183.746	353.987	47.268	56.767	174.619	96.502	155.7	188.789	60.154	38.139	169.371
abst#sce:YJL012C	1253.505	596.034	1583.378	1217.167	488.983	1583.722	833.302	468.04	1083.363	371.822	655.295	1946.486	330.503	321.799	1434.576	780.733	778.206	1546.418	494.298	309.668	1089.577
abst#sce:YGL068W	103.092	76.739	215.141	113.397	70.806	244.484	114.038	69.474	211.143	42.641	252.36	477.97	55.34	84.535	319.822	141.1	257.824	415.935	189.664	118.749	453.577
abst#sce:YNL202W	24.934	6.543	26.361	32.597	9.334	25.682	18.959	9.341	28.383	7.198	7.322	63.446	11.49	4.946	35.506	28.511	10.835	47.82	22.526	4.321	65.345
abst#sce:YDL009C	18.281	6.191	14.767	16.139	7.289	4.955	9.911	3.606	11.919	6.358	15.273	37.498	4.22	5.999	25.951	14.43	25.961	31.619	9.227	8.499	26.777
abst#sce:YDR042C	12.14	2.584	29.535	10.908	2.926	30.907	16.147	3.15	55.415	17.304	22.373	101.248	17.443	20.774	71.653	44.004	58.889	54.609	18.909	13.978	57.649
abst#sce:YDR065W	428.894	174.879	340.838	358.638	143.875	332.685	250.646	132.833	299.222	123.479	390.399	500.656	126.908	126.664	421.321	243.57	311.739	447.294	268.518	153.532	468
abst#sce:YDR061W	123.981	60.08	192.822	109.295	59.492	167.77	77.45	48.128	134.53	30.823	113.31	330.221	35.226	68.406	415.894	104.01	309.555	244.636	211.841	56.116	291.906
abst#sce:YDR172W	1227.499	592.879	1749.75	1217.831	547.663	1624.934	847.849	418.682	939.739	377.088	832.608	2235.314	281.677	504.753	1706.418	831.181	1068.9	1853.305	501.37	344.955	1731.106
abst#sce:YEL031W	54.519	19.832	113.247	47.338	17.367	95.288	41.159	5.197	121.808	13.742	86.413	255.273	21.526	63.803	197.528	111.557	154.732	48.601	31.81	15.952	42.009
abst#sce:YBR171W	27.134	21.835	40.177	28.591	17.948	28.168	16.716	18.967	31.771	16.75	51.687	49.286	16.84	13.508	11.547	14.823	38.188	40.207	12.942	18.673	61.622
abst#sce:YBR228W	20.929	13.148	31.304	14.365	7.397	16.855	15.341	6.838	10.661	3.416	11.192	36.014	6.304	7.003	7.669	14.537	21.658	50.765	8.653	13.14	78.467
abst#sce:YCL027W	34.808	25.81	17.779	35.726	15.414	4.496	29.591	13.654	9.52	7.908	16.193	28.266	15.128	14.293	24.983	45.385	96.976	75.504	59.338	34.584	115.802
abst#sce:YJL178C	113.804	43.162	104.002	112.393	24.917	94.704	81.662	34.932	101.034	49.25	79.97	152.937	46.011	28.159	105.74	77.861	74.293	127.149	68.862	25.732	175.916
abst#sce:YBR117C	199.802	67.334	167.65	156.829	47.671	132.068	121.937	57.49	131.115	57.727	133.701	300.672	111.177	89.804	323.488	240.019	333.228	557.576	429.187	260.489	1178.107
abst#sce:YLR008C	80.558	47.532	115.569	75.808	36.079	104.805	42.789	29.746	86.35	26.923	49.381	118.561	26.076	19.741	70.113	35.417	40.314	76.604	24.436	16.961	99.139
abst#sce:YLR005W	82.465	45.195	144.568	95.631	33.572	141.121	63.279	28.426	136.6	26.91	115.565	202.271	34.519	41.114	151.677	73.621	132.425	173.077	70.987	43.634	225.339
abst#sce:YKL217W	101.691	59.673	116.009	101.59	44.718	96.102	67.874	37.775	87.939	26.048	109.382	156.074	26.358	32.535	114.586	78.516	115.034	129.445	83.407	51.209	227.782
abst#sce:YGL069C	110.376	86.578	237.292	137.605	67.77	274.543	104.999	43.25	215.741	31.103	275.529	290.673	28.834	45.909	154.58	48.073	156.106	270.808	48.806	46.191	276.569
abst#sce:YNL203C	70.909	28.466	67.008	90.319	34.732	96.721	57.877	34.001	84.713	20.335	63.044	120.945	21.109	27.186	85.987	68.668	84.705	106.467	47.99	11.862	117.258
abst#sce:YDR016C	0	0	0	0	0	0	0	0	0	2.551	4.476	0	0	3.784	0	2.719	14.561	0	0	0	0
abst#sce:YDR056C	105.15	81.464	117.436	95.503	70.509	120.089	69.396	61.797	106.233	40.697	304.103	153.565	40.661	59.548	140.727	57.819	146.105	174.208	52.583	67.095	189.565
abst#sce:YDR077W	5234.331	4776.439	14204.322	6395.321	3983.727	12409.327	6139.335	3837.44	14413.595	1691.904	8941.414	29478.354	2170.434	6102.468	27582.007	11277.692	21757.884	28932.175	10015.519	7749.252	29986.666
abst#sce:YDR072C	605.352	357.029	907.472	713.031	303.998	808.565	686.82	338.325	1130.359	242.743	920.013	2305.813	240.516	486.358	1700.113	1007.265	1415.936	1916.925	881.925	456.086	1839.893
abst#sce:YDR176W	358.852	200.325	491.887	291.344	131.875	329.792	228.484	113.951	271.387	96.867	301.087	857.467	65.476	237.814	725.486	379.507	679.368	792.769	300.913	277.453	909.784
abst#sce:YEL025C	84.469	45.988	88.638	76.347	18.73	53.2	30.36	9.796	111.363	15.168	83.279	245.434	24.98	58.692	183.536	106.147	155.992	160.204	75.145	48.744	179.62
abst#sce:YBR231C	26.189	26.817	30.545	20.08	12.339	41.483	8.502	16.899	43.99	30.622	39.705	39.545	37.9	13.068	11.364	16.754	25.342	33.037	18.528	30.249	98.383
abst#sce:YCR038C	106.233	75.863	189.701	132.903	46.924	160.996	102.869	42.458	127.976	66.998	127.122	222.25	66.323	57.514	179.421	99.825	284.328	241.996	126.705	92.668	333.232
abst#sce:YJL175W	184.282	106.363	176.042	211.556	82.225	232.147	150.78	74.024	209.257	39.067	180.416	304.353	57.733	74.25	215.932	138.504	184.705	318.906	137.536	90.373	395.67
abst#sce:YBR121C	862.128	358.487	1200.036	870.625	347.702	1270.169	663.075	305.735	1198.789	275.279	1462.326	1371.428	295.364	272.551	987.012	519.76	799.643	1119.207	435.138	258.715	823.025
abst#sce:YLR010C	147.659	52.266	122.438	116.508	29.029	150.068	69.185	58.506	146.427	43.414	120.7	158.148	37.126	31.648	104.343	76.6	75.954	70.985	61.144	29.828	85.769
abst#sce:YLR027C	583.335	559.636	1159.336	770.908	442.244	1061.649	658.139	476.396	1222	317.763	971.22	1537.579	328.245	465.229	1190.91	633.634	1919.509	1435.45	481.232	497.313	1463.189
abst#sce:YKL212W	994.862	484.815	1032.435	1086.597	405.158	1061.886	712.217	362.733	993.953	324.606	963.043	1456.052	292.516	347.109	1278.232	700.882	1068.377	1462.853	745.738	398.696	1650.118
abst#sce:YGL041C	0	3.258	4.203	7.565	2.143	0	2.712	0.878	0	0.592	0	0	0	0	0	0	0	0	0	0	0
abst#sce:YNL168C	109.853	63.383	191.067	119.067	47.744	174.285	84.924	44.876	129.408	36.524	72.341	217.335	39.905	31.218	139.152	52.314	105.73	193.342	46.911	34.755	191.886
abst#sce:YDR114C	7.509	10.235	23.219	17.647	10.768	14.109	11.184	5.756	5.239	4.036	10.76	11.683	1.049	0.126	0	0	0	13.124	0	0.87	30.287
abst#sce:YDR167W	56.294	31.583	114.815	49.333	26.472	97.476	38.249	20.012	61.298	14.516	73.446	114.65	16.753	24.952	52.908	30.048	45.564	106.47	33.379	23.655	89.297
abst#sce:YDR265W	469.59	189.399	449.896	431.062	184.846	410.755	322.7	162.551	377.477	171.294	409.886	595.935	168.444	153.239	489.331	288.995	377.193	610.372	334.224	202.598	575.686
abst#sce:YDR169C	325.582	217.539	514.868	314.99	154.841	402.459	271.226	137.376	354.474	61.208	335.496	730.246	63.81	177.908	784.797	342.364	738.45	939.018	382.645	305.76	1554.647
abst#sce:YDR333C	133.916	64.643	155.641	117.324	51.359	115.237	88.736	39.424	64.799	31.287	49.956	219.071	17.725	60.364	259.012	97.386	188.307	291.825	146.378	95.338	277.161
abst#sce:YGL062W	116.098	97.535	144.093	118.193	60.251	110.603	82.599	53.19	207.349	50.203	224.055	574.749	101.465	160.913	667.227	301.492	509.662	805.52	535.621	267.812	1026.055
abst#sce:YCL067C	11.241	19.587	16.124	35.31	14.911	26.522	12.017	12.427	12.583	5.836	27.122	44.938	2.352	15.601	62.786	9.327	105.625	42.02	25.996	43.004	50.685
abst#sce:YMR169C	15.394	9.199	18.824	27.601	5.711	8.7	18.282	12.283	36.186	42.957	194.904	341.329	98.034	150.095	908.118	432.677	1181.128	1441.722	1633.979	899.843	2830.947
abst#sce:YIL085C	23.189	11.857	40.853	43.015	8.818	41.793	22.979	6.727	42.08	11.486	27.97	83.564	13.794	12.112	90.743	32.407	51.453	46.213	41.177	18.639	53.638
abst#sce:YJL140W	242.571	117.81	405.429	202.877	95.64	378.406	169.519	90.549	240.161	75.938	170.385	490.388	102.117	86.248	359.682	152.733	262.46	479.003	130.138	118.953	397.012
abst#sce:YBR238C	763.222	381.335	1150.865	787.473	327.064	1069.839	601.182	221.634	686.759	110.451	323.892	872.716	142.93	186.343	696.748	297.584	642.606	619.433	177.386	92.072	341.063
abst#sce:YLR076C	250.602	128.126	278.735	219.697	125.874	288.365	171.571	119.691	259.276	133.036	310.286	307.518	146.69	104.653	357.686	142.07	348.111	358.586	197.202	110.399	313.834
abst#sce:YLR113W	149.341	63.939	233.148	164.024	59.101	281.656	133.254	61.152	222.851	91.411	187.2	335.021	108.078	56.049	349.95	137.886	187.442	327.952	166.313	56.918	320.455
abst#sce:YKL125W	303.086	137.176	284.85	299.394	113.132	246.286	196.973	94.305	236.141	82.825	207.34	330.001	80.138	95.006	220.287	159.561	228.802	288.072	126.095	88.707	323.957
abst#sce:YIL106W	175.732	56.302	108.611	125.344	53.579	114.859	96.607	49.022	98.385	30.934	109.779	113.213	41.455	33.728	146.347	63.616	97.277	230.213	136.051	73.971	202.309
abst#sce:YMR316W	25.401	12.449	28.319	30.632	8.408	30.163	19.967	23.242	60.28	50.951	123.974	172.351	108.158	64.489	249.916	121.296	184.571	337.411	140.35	58.296	214.992
abst#sce:YCL014W	1009.004	513.733	1064.395	851.829	445.813	1030.703	565.201	410.575	933.37	479.649	797.352	1128.281	586.269	319.686	1013.353	577.285	988.481	1220.304	611.785	369.128	1476.392
abst#sce:YDL222C	31.901	21.685	66.449	48.127	18.428	72.701	38.823	49.254	173.635	177.972	388.552	1247.011	373.31	410.177	2159.21	1050.11	2027.476	3259.055	1949.132	1025.123	6802.565
abst#sce:YDL182W	508.129	138.193	407.262	459.91	147.09	383.381	283.317	158.403	374.911	123.5	339.968	361.168	138.192	111.09	427.517	328.08	328.359	589.173	352.018	155.693	566.456
abst#sce:YBR298C	22.776	6.503	25.069	16.107	4.368	26.827	2.642	8.824	19.949	12.579	24.498	29.558	14.439	5.754	32.262	14.31	31.533	46.461	19.916	14.208	41.288
abst#sce:YDL220C	223.223	98.124	125.572	193.523	61.894	85.242	94.083	41.439	144.331	45.611	116.403	334.396	96.029	108.413	342.603	218.008	366.49	377.538	269.376	119.213	417.98
abst#sce:YBL004W	112.034	49.957	141.607	118.533	31.238	268.318	37.412	65.107	328.72	61.141	246.7	289.853	55.645	51.391	158.894	86.1	132.4	137.887	75.943	28.623	115.951
abst#sce:YDR320C-A	86.696	31.477	57.631	67.094	29.247	75.077	26.832	23.422	47.635	20.702	70.388	30.448	21.962	13.346	34.084	3.638	30.437	63.277	11.952	13.321	67.819
abst#sce:YMR028W	98.605	44.426	84.733	75.233	38.342	63.294	36.746	31.425	56.253	15.898	55.574	83.469	28.486	25.38	80.746	55.416	88.59	156.315	67.647	54.822	185.794
abst#sce:YAR003W	25.153	14.088	41.193	23.547	10.515	37.617	5.703	9.334	32.666	7.789	18.727	31.888	13.752	7.844	33.438	11.291	21.08	58.636	13.389	11.32	74.012
abst#sce:YIL162W	206.429	56.491	159.788	176.272	57.539	165.94	110.418	58.255	131.745	24.864	82.885	209.321	32.015	32.714	214.263	118.372	89.622	257.536	143.68	53.396	234.006
abst#sce:YIL107C	88.835	49.54	122.107	83.726	34.431	127.508	39.569	43.134	103.175	26.108	91.947	196.916	38.388	58.193	241.617	87.619	174.752	313.569	124.959	82.394	365.296
abst#sce:YMR200W	582.213	353.206	537.077	556.198	242.708	468.772	313.444	246.026	497.215	107.361	417.915	566.797	124.244	267.579	626.68	408.831	718.826	822.271	465.17	284.53	1205.1
abst#sce:YJL153C	39.647	17.887	45.586	39.42	17.038	36.53	24.363	18.773	40.666	10.303	45.026	55.52	20.689	24.286	64.175	48.01	74.766	95.351	54.603	32.712	177.865
abst#sce:YJL212C	333.621	135.421	307.432	277.557	143.463	332.195	175.128	131.879	312.844	118.847	172.646	232.79	130.921	69.613	267.569	169.029	218.733	327.634	168.6	76.553	238.451
abst#sce:YGR075C	34.243	21.209	88.375	32.534	13.534	117.368	24.332	21.488	101.867	17.957	111.115	172.509	15.657	45.323	147.323	63.096	138.751	48.305	25.901	18.865	57.148
abst#sce:YNL134C	142.97	80.34	267.338	144.883	68.527	280.198	98.997	88.354	191.889	93.017	227.787	533.056	124.256	122.172	734.299	277.08	586.489	1076.352	516.794	319.268	1741.089
abst#sce:YDR519W	105.798	46.419	118.379	94.368	35.642	121.169	57.71	32.529	91.02	30.778	167.973	139.595	29.207	31.155	125.684	70.588	93.416	156.973	82.335	47.727	184.658
abst#sce:YDR374C	0.467	0	0	0	0	0	0	0	0	2.526	0	0	2.379	0	0	0	0	1.118	0	0	0
abst#sce:YDR394W	154.333	91.542	191.986	162.813	93.732	205.771	122.707	102.776	183.071	79.24	197.292	263.872	63.766	92.307	282.226	161.112	329.016	293.102	164.647	105.537	355.031
abst#sce:YNL268W	130.937	88.804	298.271	135.453	72.645	315.82	99.749	68.12	249.039	89.088	157.722	261.837	77.282	47.171	198.874	70.879	140.727	223.958	78.367	41.64	279.287
abst#sce:YLR067C	327.982	122.638	299.13	271.811	82.421	164.071	143.359	46.093	87.672	42.982	79.883	337.774	28.877	83.861	403.431	173.784	342.143	446.229	249.645	122.86	456.426
abst#sce:YMR175W	19.903	14.912	30.676	17.738	4.202	47.406	13.42	7.521	47.316	10.152	39.494	70.539	12.089	19.918	67.125	28.346	67.589	71.475	47.118	49.201	166.988
abst#sce:YCL061C	142.969	105.24	153.643	153.311	78.838	171.028	82.105	70.591	102.614	38.371	180.624	146.321	33.87	61.258	166.224	90.115	176.707	185.898	97.511	78.652	244.201
abst#sce:YCL011C	130.969	73.608	235.529	178.423	62.655	263.838	99.669	74.677	187.72	71.551	178.077	278.48	59.541	56.939	189.791	114.445	165.805	146.925	88.339	46.688	164.387
abst#sce:YJL059W	22.602	8.8	44.714	15.592	13.072	57.528	9.773	13.614	34.186	10.519	30.346	54.597	10.013	11.238	52.429	20.779	42.022	44.119	17.591	15.679	41.793
abst#sce:YGR278W	139.391	89.509	197.887	134.991	51.806	180.873	65.09	49.577	97.525	32.273	86.631	143.691	30.095	35.484	149.4	63.439	139.335	209.007	96.804	77.464	309.359
abst#sce:YLR338W	1443.345	998.958	2059.411	1575.486	737.711	2298.301	1029.026	897.372	1568.144	580.293	1398.86	2574.699	477.703	682.161	2792.259	1066.091	2402.13	3088.901	1240.885	910.75	4292.97
abst#sce:YLR121C	83.953	46.573	172.294	87.88	38.477	191.156	70.691	71.144	203.459	83.615	178.954	365.416	102.463	88.698	457.284	154.216	251.878	440.738	136.324	78.671	345.132
abst#sce:YKR009C	33.844	15.453	23.302	34.62	10.745	29.415	21.528	11.574	19.158	9.564	17.77	26.596	10.166	5.403	29.049	20.741	18.816	34.961	20.275	12.678	43.385
abst#sce:YGR158C	125.239	59.679	107.247	119.58	38.946	110.921	66.255	44.302	78.192	24.025	89.652	106.571	26.641	30.656	83.878	42.68	76.909	86.022	38.277	25.539	75.835
abst#sce:YNL069C	1667.76	658.818	1635.14	1522.497	687.25	1667.049	1193.606	778.976	1653.476	609.094	1011.754	1727.361	720.141	450.372	1543.91	1025.789	1141.061	1490.109	919.591	448.873	1313.366
abst#sce:YOL134C	53.298	25.488	61.047	50.318	24.209	74.758	43.796	32.703	57.29	27.013	36.153	78.133	28.877	24.429	70.33	45.463	61.887	74.298	38.859	25.908	96.774
abst#sce:YGR231C	222.515	148.968	275.544	192.482	137.748	292.055	143.039	145.121	197.69	75.565	370.621	352.524	75.413	118.196	365.483	154.699	301.89	415.95	158.847	160.712	510.827
abst#sce:YDR528W	388.822	217.839	527.426	274.781	133.185	399.869	212.19	170.469	323.696	67.375	244.527	567.701	63.407	148.699	454.265	196.829	458.503	438.043	143.633	101.634	457.151
abst#sce:YNL094W	548.271	244.922	701.488	580.221	217.436	668.641	436.371	239.506	458.312	159.213	418.458	873.824	121.451	212.613	807.043	449.895	645.659	975.165	463.279	249.204	1324.632
abst#sce:YMR080C	541.578	206.475	754.208	537.512	170.256	705.733	356.169	180.216	538.46	133.378	452.723	535.494	117.763	85.811	137.793	234.944	90.59	592.524	70.433	128.529	590.124
abst#sce:YNR032C-A	5.496	5.697	6.584	4.967	3.404	5.163	5.083	0.923	5.198	4.177	1.639	9.831	5.876	3.04	10.924	11.512	7.624	12.556	11.573	3.555	18.522
abst#sce:YCR043C	97.287	48.746	98.389	106.23	33.4	104.225	58.953	38.579	81.404	34.168	87.581	67.729	20.919	19.529	74.177	36.164	46.867	75.577	30.738	17.897	61.12
abst#sce:YCR044C	20.867	10.476	25.445	20.033	7.999	44.047	13.803	9.723	289.908	10.44	27.59	41.944	10.847	8.442	34.739	10.016	26.17	38.183	8.391	10.385	32.641
abst#sce:YER027C	121.27	102.842	226.812	196.223	96.523	245.214	135.522	111.717	494.715	81.482	284.171	279.413	78.127	96.309	264.755	146.025	295.74	185.123	144.622	84.548	314.284
abst#sce:YJL036W	338.747	109.755	195.368	273.891	83.478	177.834	203.8	78.519	170.681	62.361	152.022	383.456	109.397	101.031	261.459	268.602	167.922	366.718	327.769	132.854	349.225
abst#sce:YHL038C	52.245	22.649	40.83	44.417	19.639	34.443	33.684	18.468	22.203	6.817	26.237	30.286	8.029	9.49	27.752	20.181	23.921	50.465	22.549	13.3	60.999
abst#sce:YLR271W	14.643	11.386	17.989	14.118	6.912	19.044	7.156	5.076	37.923	7.418	21.404	16.657	7.76	7.183	35.828	10.357	31.948	57.535	24.087	35.905	97.752
abst#sce:YLR314C	386.376	294.606	587.622	469.747	247.179	732.966	321.739	308.637	569.722	181.779	681.657	788.891	146.398	247.395	836.948	340.794	643.123	722.917	303.194	222.008	881.616
abst#sce:YLL034C	167.24	64.924	99.799	165.343	41.742	127.852	78.589	49.268	97.039	48.27	145.701	108.149	39.389	37.332	80.658	56.317	66.554	79.699	34.388	16.091	48.015
abst#sce:YGR161C	237.266	248.149	1164.856	217.61	170.97	1083.3	424.195	465.892	1091.003	175.124	1351.284	3556.795	189.208	788.436	3987.248	1118.25	2902.139	4299.09	804.395	507.32	1569.386
abst#sce:YNL063W	43.757	22.801	62.094	32.726	18.27	65.261	26.595	21.994	38.739	13.694	53.289	67.458	7.551	13.735	51.803	20.897	55.9	63.48	22.743	21.466	55.196
abst#sce:YOL108C	82.585	46.231	111.879	59.884	39.527	112.86	44.595	43.116	77.068	32.997	99.536	125.337	24.836	34.212	124.591	44.601	111.954	163.163	73.932	60.086	188.258
abst#sce:YHL011C	149.59	38.684	170.988	153.421	50.995	208.281	112.005	46.168	188.07	107.572	167.354	163.561	56.334	34.315	115.382	72.893	86.443	123.676	54.046	19.799	103.511
abst#sce:YGR159C	298.228	108.421	248.649	258.459	91.504	294.981	166.581	95.418	224.505	89.26	314.443	240.911	63.469	67.749	141.673	107.879	130.191	121.121	37.563	30.872	66.953
abst#sce:YNL076W	1115.199	501.554	1221.319	1112.403	433.439	1225.5	824.396	441.811	1065.627	298.168	934	1574.074	263.778	404.88	1525.005	866.341	1257.416	1685.919	826.314	441.99	2200.324
abst#sce:YNL271C	353.482	127.898	367.21	361.091	95.309	194.537	185.643	52.577	353.043	41.513	253.343	431.403	50.247	90.468	393.596	204.941	278.996	474.423	223.255	122.77	846.072
abst#sce:YEL009C-A	10.255	9.024	15.416	2.777	1.46	20.113	0	6.626	17.377	7.815	17.997	49.597	5.644	12.707	56.292	16.533	46.668	44.938	9.876	12.654	23.785
abst#sce:YCR057C	254.371	89.943	221.327	258.723	79.56	191.203	138.03	66.242	204.639	57.328	193.992	178.914	72.089	51.355	163.722	96.461	115.504	153.924	71.182	34.046	100.799
abst#sce:YER043C	990.228	479.243	1228.008	1290.704	424.932	1311.371	861.077	488.003	1104.802	472.19	704.884	1218.181	425.751	306.312	1022.525	735.145	753.042	813.979	641.603	233.903	1038.002
abst#sce:YJL026W	161.413	72.741	370.085	168.165	72.049	403.094	120.377	87.672	296.376	69.394	235.258	476.32	65.088	62.422	347.349	128.145	185.717	441.614	117.654	70.859	352.796
abst#sce:YHL032C	54.956	31.132	63.185	42.786	21.415	73.716	24.468	23.177	45.217	24.458	75.597	73.456	23.143	18.108	62.354	22.364	55.871	102.982	32.875	34.733	88.253
abst#sce:YLR250W	73.559	49.445	108.802	63.995	31.628	108.756	47.683	43.319	84.126	49.094	139.371	145.146	39.679	38.385	154.453	59.815	116.843	199.806	77.065	53.776	276.073
abst#sce:YLR324W	64.48	25.437	57.9	58.987	26.039	73.814	38.909	26.108	57.009	21.548	66.757	71.358	18.912	17.878	68.578	28.82	56.873	94.441	51.462	34.209	123.303
abst#sce:YLL032C	164.095	88.047	219.332	147.85	69.196	228.784	119.939	81.678	147.395	27.893	166.864	222.995	14.688	52.736	194.857	85.132	190.807	190.319	70.88	50.159	218.402
abst#sce:YGR247W	12.702	10.038	31.749	13.049	11.971	43.762	10.994	13.573	42.32	19.925	58.316	47.429	21.656	12.315	51.01	17.938	43.18	45.422	16.927	17.737	64.788
abst#sce:YNL007C	676.537	470.324	1267.644	746.406	421.405	1512.253	559.915	761.842	1386.24	501.713	1902.524	2628.597	431.445	672.715	2498.125	1094.829	2332.484	2820.607	1186.587	935.661	3328.189
abst#sce:YOR044W	114.14	59.224	138.134	92.459	33.572	146.516	64.763	59.861	138.025	49.62	182.505	245.705	43.748	70.169	245.416	123.836	232.819	260.271	113.776	78.979	261.439
abst#sce:YOL073C	76.373	43.893	104.222	52.892	23.812	121.651	37.01	35.637	80.36	25.581	79.95	135.459	30.167	30.949	137.957	57.235	122.625	183.186	84.223	62.021	269.435
abst#sce:YOL083W	75.017	46.87	108.71	73.126	42.979	131.482	52.925	32.609	86.385	21.084	92.507	171.114	23.818	41.301	133.461	51.712	110.883	121.162	54.108	41.931	178.936
abst#sce:YNR039C	383.008	148.011	386.881	281.94	137.886	385.468	225.444	134.893	277.977	66.567	277.675	483.516	74.996	130.654	483.437	283.167	459.319	596.716	285.802	194.301	720.976
abst#sce:YMR288W	159.414	64.575	116.852	117.938	52.573	127.707	73.78	42.898	67.208	68.087	100.779	56.904	28.169	19.894	78.457	34.684	78.474	114.463	48.822	41.531	123.458
abst#sce:YPR117W	28.395	12.68	13.657	23.283	5.283	1.193	13.865	4.241	23.889	1.238	17.115	22.714	4.287	4.353	21.911	14.324	16.109	25.746	21.636	10.1	37.626
abst#sce:YMR273C	196.746	86.909	160.13	193.187	66	176.878	127.546	66.664	143.275	40.427	181.526	263.013	38.275	87.973	308.452	165.571	332.923	391.845	202.866	134.155	476.051
abst#sce:YER107C	65.757	31.145	19.921	51.809	20.345	23.266	34.804	20.883	19.23	10.94	24.429	17.768	12.733	15.408	25.083	28.041	46.022	29.369	22.445	26.635	35.342
abst#sce:YGL244W	197.736	145.268	425.367	265.813	163.838	496.497	246.211	177.483	344.504	135.293	438.126	595.106	128.34	168.065	491.818	265.512	498.12	283.953	273.236	93.759	467.312
abst#sce:YJR010W	113.841	81.101	183.543	111.712	75.433	199.267	92.496	89.48	230.178	49.784	244.123	235.864	43.51	79.038	207.923	91.741	222.441	206.211	82.957	63.072	218.255
abst#sce:YHL008C	20.613	9.697	14.553	19.676	5.917	26.367	15.404	13.978	28.303	6.857	14.489	25.975	4.875	10.862	20.413	15.663	15.641	42.694	18.149	14.908	50.856
abst#sce:YLR165C	26.938	14.21	41.451	24.34	11.061	51.87	15.25	16.124	63.154	15.283	67.113	61.538	14.69	18.578	62.342	26.458	71.623	76.022	35.449	31.85	80.392
abst#sce:YLR432W	324.383	155.245	413.049	278.952	114.034	525.54	193.173	160.157	418.391	121.009	380.147	467.096	99.284	90.886	344.827	158.155	279.612	344.652	147.475	95.554	261.598
abst#sce:YLR057W	299.607	139.094	366.357	276.83	122.532	402.222	187.037	142.524	314.31	88.639	291.66	339.468	56.635	85.763	241.78	128.467	258.522	199.703	60.97	47.514	176.363
abst#sce:YGR248W	4.725	3.338	3.665	3.48	0.64	12.014	15.057	17.679	54.313	47.809	108.706	308.368	72.174	87.962	318.17	141.608	345.63	620.085	283.572	316.934	978.647
abst#sce:YNL006W	158.583	72.772	344.739	142.309	62.702	373.89	116.672	77.52	336.966	87.007	198.602	625.93	68.49	81.497	370.192	134.127	244.606	482.047	137.456	91.738	496.058
abst#sce:YOR052C	223.982	88.487	331.164	155.452	84.499	334.831	121.277	106.034	355.808	147.631	542.184	967.361	144.362	238.046	1015.506	347.235	772.848	1491.973	551.974	490.903	1706.604
abst#sce:YOL056W	102.068	53.041	112.648	94.273	61.041	127.693	50.26	46.5	131.059	35.875	165.254	142.16	26.506	45.52	145.245	75.476	153.354	181.908	111.611	69.943	254.848
abst#sce:YOL082W	139.273	47.187	90.046	97.853	42.847	81.053	74.219	33.741	62.246	17.172	59.542	104.99	21.242	19.138	98.723	61.894	72.588	170.029	128.126	71.893	255.376
abst#sce:YNR055C	734.183	309.662	821.88	652.212	259.086	796.759	488.342	236.751	708.813	206.907	669.001	934.885	171.984	221.005	767.906	475.487	605.851	817.867	397.959	197.117	955.736
abst#sce:YNL325C	146.291	57.568	101.117	119.404	47.469	71.917	70.024	28.815	22.161	21.36	30.585	76.33	7.366	17.833	125.15	51.299	113.865	146.105	81.298	54.32	191.035
abst#sce:YBL065W	30.177	9.029	22.924	14.18	9.265	14.231	11.222	2.598	21.569	2.56	10.955	30.511	3.455	7.153	35.354	20.089	26.983	43.38	26.736	9.037	66.983
abst#sce:YCR060W	58.899	21.113	73.042	52.827	17.398	101.887	30.08	16.819	88.063	27.317	43.544	100.631	18.756	17.105	55.148	22.123	33.752	58.704	11.638	14.247	53.453
abst#sce:YER127W	556.19	165.536	355.99	468.419	169.577	339.613	271.122	123.64	331.203	86.848	247.887	226.348	70.945	63.877	127.964	100.436	134.98	144.637	38.893	25.052	54.484
abst#sce:YGL223C	87.989	81.499	226.263	128.223	86.075	249.131	108.524	80.533	202.174	43.415	161.908	312.772	41.666	105.645	278.433	124.179	305.665	187.893	130.492	56.666	437.077
abst#sce:YJR015W	196.028	84.695	178.627	192.719	70.717	178.972	131.298	83.101	167.232	48.408	164.966	196.546	40.655	66.15	174.183	131.735	240.885	225.914	99.838	67.172	224.856
abst#sce:YHR015W	45.44	11.674	64.983	34.904	6.857	65.747	24.683	9.346	54.848	18.339	44.728	70.972	12.067	12.273	55.309	28.337	34.945	18.234	12.368	5.302	5.857
abst#sce:YLR150W	4746.09	1109.6	4397.584	2889.419	1181.406	4681.642	1873.178	1026.295	4356.152	1354.214	2982.81	4676.945	1186.718	814.311	2911.619	1624.796	1760.571	3918.624	1364.587	854.423	2606.446
