abst#sce:YKL055C	1	0.714285714	0.328571429	0	0.772444496	1	0.571428571	0.671428571	0	0.181289288	0.595473865	0.19550541
abst#sce:YML035C	1	1	0	0	0.386505579	1	1	0.428571429	0.785714286	0.134347875	0.455706914	0.938741158
abst#sce:YER087C-B	0.555555556	0.861111111	0	0.810717666	0.21330971	0	1	1	0.083333333	1	0.842584278	0.858287018
abst#sce:YIL160C	0	0.6	0.233333333	0	0.542649512	0.422212517	0.944444444	1	0.7	1	0.902681783	0.528502363
abst#sce:YLR050C	0.652173913	0.608695652	0	0.92571325	0.187057627	0.459015596	1	0.804347826	0.239130435	0.983051814	0	1
abst#sce:YOR037W	0.523809524	0.380952381	0.857142857	0.17104188	0.605110065	0	0	0.952380952	1	1	0.791212352	0.135973608
abst#sce:YOL008W	1	0.829787234	0.361702128	1	0.702473382	0.433481696	0.425531915	0.212765957	0	0.640493568	0.77541077	0
abst#sce:YOR072W-B	1	0.675675676	0.675675676	1	0.253735369	0.736465279	0.756756757	0.756756757	0	0.873931544	0	0.480771544
abst#sce:YPL253C	1	0.833333333	0.611111111	0	0.520290528	1	0.777777778	0	0.666666667	0.74824348	0.861719717	0.487469669
abst#sce:YDL048C	1	0.950819672	0.049180328	1	0.886924824	0.676592267	0.426229508	0.37704918	0	0.903503252	0.682594157	0
abst#sce:YDR056C	0.790697674	1	0.697674419	0.662375882	1	0.434334251	0	0.325581395	0.395348837	0.052901065	0	0.290202177
abst#sce:YNL083W	0.838709677	1	0.35483871	0.50296794	1	0.957140739	0.612903226	1	0	0	0.893243516	0.64390422
abst#sce:YCR081W	0.894736842	1	1	0	0.552588251	1	0.473684211	0	0.842105263	0.42494192	0.408254728	0.872940481
abst#sce:YDL159W	0	0.407407407	0.666666667	0.257434429	0.139149273	1	0.296296296	0.333333333	1	0.482187385	0	0.287522319
abst#sce:YCR024C-B	0.807692308	0.346153846	0	0.943347925	0	0.236259376	1	0	0.192307692	0.556408878	0.084222922	1
abst#sce:YPL154C	0.19047619	0	0.214285714	0.141583601	0.565771105	0	0.69047619	0.523809524	1	0.814895545	1	0.978398766
abst#sce:YDR020C	1	0.719298246	0.842105263	0.788786133	0.72040355	1	0.01754386	0.50877193	0	0.37097436	0	0.100207567
abst#sce:YOR290C	0	0.5625	0	0	0.241313486	0.756198007	1	0.4375	0.0625	0.216080121	0.661403401	1
abst#sce:YGR267C	1	0.916666667	0.708333333	1	0.952466123	0.444114348	0.625	0	0.708333333	0	0.724558159	0.120502016
abst#sce:YNL216W	1	0.826923077	0.903846154	0.496148493	1	0.784928885	0.326923077	0	0.326923077	0	0.356680875	0.143360445
abst#sce:YFL034C-B	0.653846154	0.730769231	0.192307692	0	0.531861274	0.271605504	1	1	0	0.419550684	1	0.271779622
abst#sce:YEL031W	0.954545455	0.772727273	0.772727273	0	1	0.772466147	1	0.227272727	0	0.462571077	0.755612873	0.38053227
abst#sce:YBR238C	1	0.696969697	0.484848485	0.085579821	0.429603506	1	0.734848485	0.318181818	0	0.095744894	0	0.140560624
abst#sce:YFL045C	0.166666667	0	0.083333333	0.484705535	0	0.233655193	1	0	0.583333333	1	0.138645242	0.428613548
abst#sce:YGL222C	0.227272727	0	0.606060606	0.843876222	0.771788812	0.893806161	1	0.272727273	0.96969697	1	0	0.408337943
abst#sce:YIR021W	1	0.926829268	0.609756098	0.622888617	0.99309471	0.478001018	0.317073171	0.43902439	0	0.47034633	1	0
abst#sce:YHR014W	1	1	0.742857143	0	0.350250562	0.522508245	0.942857143	0.571428571	0	0.415853922	1	0.519253973
abst#sce:YEL006W	0.413793103	0.586206897	0.931034483	0.000353217	1	0.892497619	0	0.551724138	1	0.144300616	0.72755409	0
abst#sce:YDL029W	0	0.344827586	0.034482759	0	0.341260726	0.167443641	0.862068966	1	1	0.607391392	1	0.700921109
abst#sce:YLR401C	0.819672131	0.950819672	1	0.55244112	0.601514982	1	0	0.360655738	0.262295082	0.441302969	0.000931248	0
abst#sce:YDR447C	0.8	0.466666667	1	1	0	0.453754315	0.533333333	0	0.666666667	0.595152474	0.178270042	0.95176448
abst#sce:YOR192C-C	0.486725664	0.433628319	1	1	0	0.55684319	0.477876106	0	0.805309735	0.754906712	0.02660323	0.317307313
abst#sce:YER026C	0.8125	0	0.6875	0.977730122	1	0.925107225	0.1875	0.3125	1	0	0.485400858	0.586357638
abst#sce:YLR287C-A	0.484848485	0.454545455	1	0.879447926	0.294975855	0.113634029	0.424242424	0	0.515151515	0.483441214	0	1
abst#sce:YKL195W	0.378378378	0.621621622	1	0.247264454	0.718247806	0.015853526	0	0.891891892	0.459459459	0.778267307	1	0
abst#sce:YDR144C	0.87804878	1	0.682926829	0.643009691	0.441528368	1	0.048780488	0	0	0.669445425	0	0.722555707
abst#sce:YDR439W	0.454545455	0.363636364	0.272727273	0.072861433	0	0.912147961	0	1	0.181818182	1	0.409982933	0.066500555
abst#sce:YBR149W	0	0.0625	0.25	0.093826401	0.559849748	0	0.645833333	0.583333333	1	0.666305069	1	0.650324628
abst#sce:YER114C	0.533333333	0.733333333	1	0	0.622395803	1	0	0.4	0.133333333	0.066341258	0.236628606	0.686023844
abst#sce:YMR247C	1	0.80952381	1	0.83472875	0.466901684	0.617557775	0.619047619	0	0.428571429	1	0.614301802	0
abst#sce:YMR076C	0.068181818	0.522727273	1	0.920149651	0.615780895	1	0.113636364	0	0.727272727	0	0.068318287	0.124743474
abst#sce:YGR056W	1	0.857142857	0.666666667	0.35741924	0	1	0.952380952	0.380952381	0	0.368346467	0.992486183	0.707259968
abst#sce:YAL013W	0.428571429	1	0.357142857	0.276203836	0.952688234	1	0.285714286	0.464285714	0	0.737182937	0	0.351520183
abst#sce:YPR002W	0.123809524	0	0.714285714	0	0.401791531	0.599699568	0.523809524	0.628571429	1	1	0.736390188	0.806801279
abst#sce:YOR175C	0.736842105	0.842105263	1	0.21054893	0.83764762	1	0.447368421	0	0.368421053	0	0.958643862	0.154272358
abst#sce:YDL167C	0.723076923	0.969230769	1	1	0.888346779	0.811298361	0	0.461538462	0.015384615	0.281854308	0.465124068	0
abst#sce:YDR465C	1	0.766990291	0.834951456	0.633027257	0.481451145	1	0.339805825	0.155339806	0	0.098979633	0	0.049205936
abst#sce:YJL201W	0.5	0.722222222	0	0.515857455	0.167362808	0.937026462	1	0.611111111	0.111111111	0.666207401	0	1
abst#sce:YDR495C	0.365853659	0.341463415	0.707317073	0.263824375	1	0.178521397	0.756097561	0	1	0.099451238	0.866891017	0
abst#sce:YDR501W	0.931034483	0.551724138	0.344827586	0.650266407	1	0.728857213	0.689655172	0	1	0.534107256	0.662136983	0
abst#sce:YHL010C	0.622222222	0.933333333	0	0	0.837112542	0.392694498	1	0.555555556	0.511111111	0.65292529	1	0.528363205
abst#sce:YHR152W	0.806451613	0.548387097	0	1	0.263821399	0	0.677419355	1	0.290322581	0.925537872	0.157805888	0.369084125
abst#sce:YER035W	0.573770492	0.180327869	0	0.595227795	0.030050096	0	1	0.56557377	0.680327869	1	0.691209255	0.8313348
abst#sce:YHR002W	0.75	0	0.178571429	0.300977475	0.421944115	0	1	0.285714286	0.392857143	0.375827713	1	0.149127339
abst#sce:YPL020C	0	0.178571429	0.5	0.482690345	0.7435006	0.130961886	0.232142857	0.625	1	0.750167386	1	0
abst#sce:YLR286C	0.368421053	0.789473684	0.736842105	0	0.450181525	0.277080417	0.736842105	1	0	0.568587903	1	0.635858861
abst#sce:YKL061W	0	0.302816901	0.633802817	1	0.836744979	0	0.401408451	0.669014085	1	0.732348978	0.766720738	0.201165475
abst#sce:YHR131C	0	0.032258065	0.290322581	0	0.844210027	1	1	0.935483871	0.612903226	0.440170364	0.986398516	0.88987593
abst#sce:YJL185C	0.666666667	0	0.088888889	0.359139721	0.588187439	0	1	0.533333333	0.444444444	0.477191374	1	0.352139075
abst#sce:YMR317W	0.456521739	0	0.043478261	0	0.027863741	1	0.673913043	1	0.369565217	0.08594583	0.263716838	0.736601231
abst#sce:YIL125W	0.777777778	0.682539683	0	0.097071035	0.854751064	0	1	0.619047619	0.015873016	0.479471949	1	0.568614367
abst#sce:YPL065W	0.029411765	0.235294118	1	1	0.469678292	0.594385065	0	0.558823529	0.794117647	0.300520643	0	0.277363001
abst#sce:YGR130C	0.034482759	0.413793103	0.310344828	0.132218325	0.980916124	0	0.344827586	0	1	0.590093861	1	0.209852364
abst#sce:YDL049C	0.483606557	0.245901639	0	0.273114596	0	0.019359124	1	0.893442623	0.81147541	0.838369422	0.69039351	1
abst#sce:YBR065C	0.777777778	0.611111111	1	0.241928513	0.61092704	1	0	0.694444444	0.111111111	0.410026769	0	0.117752284
abst#sce:YJR082C	0	0.278688525	0.540983607	0.66507507	0	0.394235487	0.672131148	0.590163934	1	0.897222884	0.481308791	1
abst#sce:YMR182C	1	0.828282828	0.242424242	0.76500006	0.614236201	1	0.909090909	0.818181818	0	0.861665019	0	0.629588765
abst#sce:YPL264C	0.5	0.515625	0	0.23143115	0.482279981	0	1	0.4375	0.171875	0.955873725	1	0.201038154
abst#sce:YPL199C	0.741935484	0.806451613	1	1	0.57586548	0.138199802	0.193548387	0	0.612903226	0.001384768	0.022947577	0
abst#sce:YGR080W	0.517241379	0.465517241	0	0.235382768	0.419200467	0	1	0.793103448	0.672413793	1	0.921386719	0.851255947
abst#sce:YLR125W	0	0.488888889	0.511111111	0.458068972	0.8345673	1	1	0.066666667	0.066666667	0.428979315	0	0.257832179
abst#sce:YNL292W	1	0.893939394	0.666666667	1	0.708697999	0.706980655	0.439393939	0.393939394	0	0.447034288	0.193773219	0
abst#sce:YAR033W	0.954545455	0.954545455	0.318181818	0.881447795	0	0.338434298	0.5	1	0	0.320611066	1	0.07390953
abst#sce:YKL063C	0.4	0.54	1	1	0.734625984	0.843106628	0	0.26	0.88	0	0.484903041	0.58658378
abst#sce:YIL010W	0.113207547	0.245283019	0	0.464177853	0.441140865	0	1	0.924528302	0.962264151	0.992201219	1	0.864082025
abst#sce:YGR113W	0.095238095	0.619047619	0.523809524	0.655293817	0.305017856	1	0	1	0.238095238	0.503007095	0	0.240258876
abst#sce:YLR266C	0.418604651	0.511627907	0.744186047	0.866077216	1	0.132146038	0	0.372093023	1	0.684947094	0	0.213405336
abst#sce:YPL050C	0.95	0.7	1	0.276932889	0.164540816	1	0	0.25	0.15	0.139324961	0.240678964	0
abst#sce:YDR447C	0.409090909	0.318181818	1	1	0.986712577	0.988566636	0	0.454545455	0.75	0.797907562	0.235333068	0
abst#sce:YML019W	1	0.516129032	0.612903226	0.04104015	0.524366596	1	0.548387097	0.129032258	0	0.295228407	0.497758845	0
abst#sce:YKL166C	0.47761194	0.611940299	1	0.734935954	0.450068378	1	0	0.656716418	0.880597015	0.199982253	0	0.534241213
abst#sce:YJR139C	0.375	0.4375	0	0	0.230406829	0.689779404	0.6875	0.5625	1	0.563740162	1	0.701806895
abst#sce:YNR038W	1	0.825	0.4	0.472757165	0.169639234	1	0.125	0.15	0	0.141020499	0	0.126072153
abst#sce:YJL165C	0	0.034482759	0.310344828	0	0.07508715	0.714195379	0.620689655	0	1	1	0.309893258	0.471093096
abst#sce:YFL012W	0.270833333	0.979166667	0.125	1	0.605312164	0.582806168	0	1	0.791666667	0.218628846	0.3432921	0
abst#sce:YDL086W	0.62745098	0.568627451	0	0.797392611	0.605278372	0	0.784313725	1	0.215686275	1	0.990576401	0.251980112
abst#sce:YIL176C	0	0	0.0625	0.196139596	0	0.39290008	0.21875	0.59375	1	0.879741215	0.263870855	1
abst#sce:YKL096W	0.075630252	0.100840336	0	0.252402682	0.282978357	0	0.983193277	0.966386555	1	1	0.976661967	0.955352627
abst#sce:YLR064W	1	0.558139535	0.069767442	0.787712463	0.984955037	1	0.558139535	0.209302326	0	0.723052608	0.891164964	0
abst#sce:YBR194W	0.523809524	0.857142857	0.285714286	0.856384304	0.452733102	0.528165655	0.523809524	1	0	1	0	0.694414562
abst#sce:YEL003W	0.145985401	0.02919708	1	1	0.751660188	0.303017695	0	0.481751825	0.95620438	0.474782353	0.27790128	0
abst#sce:YDR205W	0.307692308	1	0	0.218869033	0.14217747	0.131371501	1	0.384615385	0.230769231	1	0.548802627	0
abst#sce:YKL075C	0	0.166666667	0.785714286	0	0.724927153	0.922085234	0.119047619	1	0.666666667	0.24658401	0.363447451	1
abst#sce:YHR198C	0.647058824	0.411764706	0.176470588	0.730650257	1	0.155318385	1	0	0.823529412	0.166031388	0	0.291112936
abst#sce:YGL138C	0.75862069	1	0.586206897	0	0.732758561	0.132605196	0.448275862	0.620689655	0	0.959185647	1	0.68260416
abst#sce:YMR212C	0.805970149	0.71641791	1	0.407042487	0.694395875	1	0.23880597	0	0.179104478	0	0.156201513	0.16652658
abst#sce:YNR055C	0.44	0.64	0.16	0.08524194	0.562737678	0.232224949	1	0	0.28	0.262979337	1	0
abst#sce:YNL222W	0.444444444	0	1	1	0.513246544	0.404242863	0.481481481	0.666666667	0.740740741	0.699797085	0.183546502	0
abst#sce:YPR042C	1	0.52173913	0.536231884	0	0.852091307	1	0.753623188	0.550724638	0	0.351685094	0.365677609	0.632635698
abst#sce:YLR149C	0.348214286	0.053571429	0	0.25128391	0.457042847	0	0.883928571	0.598214286	1	0.789505143	0.96887891	1
abst#sce:YOR271C	1	0.945454545	0.527272727	0.749493312	1	0.555719497	0.545454545	0.545454545	0	0.571236319	0	0.079643291
abst#sce:YHR197W	0.884615385	0.769230769	1	0.223689631	0.392103929	1	0	0.397435897	0.294871795	0	0.01911917	0.102193623
abst#sce:YAL034C	0.205882353	0.117647059	0	0	0.814815999	0.169143382	1	0.823529412	0.970588235	0.774518108	0.688205601	1
abst#sce:YOR084W	1	0.680851064	0.404255319	0.183447259	1	0.647973708	0.425531915	0.212765957	0	0	0.778066306	0.478929808
abst#sce:YGL083W	0.857142857	1	0.571428571	0.08926747	0	1	0.428571429	0.489795918	0	0.414847076	0.218997642	0.526977864
abst#sce:YDR140W	1	0.88	0.3	0.941394378	0.531141401	0.701315386	0.6	0.64	0	1	0.534795882	0
abst#sce:YMR216C	1	0.671875	0.15625	0.325293612	0.790983896	0.840415439	0.984375	0.515625	0	0.286206724	1	0
abst#sce:YJL042W	0.64516129	1	0.193548387	0.057514451	0.393015414	0.014354528	0.516129032	0	0.064516129	1	0.621098266	0
abst#sce:YDR472W	1	0.632653061	0.102040816	1	0.183827744	0.375551855	0.469387755	0.530612245	0	0.691445279	0	0.180965843
abst#sce:YDR207C	0.772727273	0.772727273	1	0.458214571	0.612547	1	0.272727273	0	0.704545455	0	0.56946716	0.481838077
abst#sce:YIL075C	0	0.3125	0.46875	0.467137924	0	0.645828837	0.59375	0.375	1	0.726122383	0.351527088	1
abst#sce:YGR010W	1	0.090909091	1	0.118444517	0.328311676	1	0.045454545	0	0.681818182	0.311794018	0.224792172	0
abst#sce:YDR245W	0.72972973	0.72972973	1	0.603311505	1	0.759694156	0.027027027	0	0.216216216	0.14616803	0.702321406	0
abst#sce:YDR473C	0	0.407407407	0.703703704	0.675010691	0.743987748	0.586841836	0.055555556	0.685185185	1	0.7054345	1	0
abst#sce:YOR187W	0.8	0.8	0	0	0.313845908	0.389775084	0.4	0.2	1	1	0.643723082	0.504147392
abst#sce:YDR486C	0.354166667	0.270833333	0	0.201274101	0	0.144977979	0.770833333	0.9375	1	0.667708533	0.643584569	1
abst#sce:YMR003W	0.542857143	0.142857143	0.828571429	1	0.690211618	0.470863287	0	0.771428571	1	0.663460391	0	0.38801774
abst#sce:YGL121C	0	0.06557377	0.204918033	0.38827267	0.534788706	0	0.536885246	0.663934426	1	0.82629842	1	0.774082704
abst#sce:YJL186W	0.590909091	0.75	1	0.593218756	1	0.751774706	0.045454545	0	0.5	0.372506071	0.816862818	0
abst#sce:YBR285W	0.085714286	0.314285714	0	0.76877687	0.641135597	0	0.428571429	1	0.514285714	0.544777508	1	0.045286566
abst#sce:YOL028C	0.222222222	0.611111111	1	0	0.500665454	1	0	0.916666667	0.611111111	0.25049909	0.145098169	0.353746242
abst#sce:YMR220W	0	0.5	0.607142857	0.267819573	0.694911336	0.484243867	0.464285714	0.607142857	1	0.346010681	1	0
abst#sce:YAR002W	1	0.8	0.44	1	0.820727767	0.669179975	0.68	0.6	0	0.223247319	0.969933967	0
abst#sce:YMR049C	0.955223881	1	0.985074627	0.435727082	0.650602248	1	0	0.268656716	0.059701493	0	0.289936355	0.047544484
abst#sce:YOR069W	0.64516129	0	0.322580645	0.470820893	1	0	0.64516129	0.741935484	1	0.965077924	0.898193748	0.0297947
abst#sce:YDR479C	0.088888889	0.333333333	0	0.148684862	0.056558555	0	1	0.466666667	0.8	1	0.688186604	0.404958304
abst#sce:YKR038C	0.8	1	0.733333333	0	0.950766845	1	0.866666667	0	0.133333333	0.201491458	0.379812671	0.189660459
abst#sce:YPR106W	1	0.916666667	0.611111111	1	0.610327275	0.701311881	0.694444444	0.027777778	0	0.699777398	0.476626756	0
abst#sce:YBL031W	1	0.5	0	0.695631005	0.428005012	1	0.660714286	0.535714286	0.071428571	0.690059792	0	0.699835579
abst#sce:YOR124C	0.235294118	0.176470588	0	0.129637486	0.67081048	0	0.352941176	0	1	0.19871115	1	0.137808955
abst#sce:YDL149W	0.461538462	0.269230769	0	0	0.257000894	0.124514165	1	0.692307692	0.596153846	1	0.962013162	0.74714375
abst#sce:YDR072C	0.25	0.153846154	0	0.026222586	0.007223907	0	1	0.942307692	0.846153846	1	0.683197888	0.812965765
abst#sce:YPL269W	1	0.882352941	0.588235294	0.722861283	0.677946279	0.642853707	0.588235294	0.588235294	0	1	0	0.980526509
abst#sce:YGL107C	0.857142857	1	0.392857143	0.34515651	0.423494237	0.728208558	0.357142857	0.285714286	0	0.44523388	1	0
abst#sce:YGR110W	0.012658228	0.253164557	0	0.362153	0.485726874	0	0.772151899	0.911392405	1	1	0.887593098	0.56364889
abst#sce:YOR394C-A	0.411764706	1	0.490196078	0	0.119771722	0.695415226	0.31372549	0.529411765	0	1	0.008052323	0.401531769
abst#sce:YNL291C	1	0.727272727	0.181818182	0.140196078	0.297557841	1	0.590909091	0.295454545	0	0.534107062	0	0.27534906
abst#sce:YBR157C	0.938461538	1	0.738461538	0.738598593	0.86410218	1	0.476923077	0.292307692	0	0.091709952	0	0.50920451
abst#sce:YKL192C	0.923076923	0.923076923	0.179487179	1	0	0.704149251	1	0.717948718	0	0.72214293	0.460036701	0.881078601
abst#sce:YKR035W-A	0	0.254901961	0.784313725	1	0.492556305	0	0.117647059	0.784313725	1	0.937149199	0.607127709	0.699265527
abst#sce:YJL047C-A	1	0.818897638	0.803149606	1	0.728683394	0.667345283	0.362204724	0.291338583	0	0	0.094572632	0.102618612
abst#sce:YLR283W	0.297297297	0.432432432	0	1	0.337880713	0	0.756756757	0.459459459	1	0.685375166	0.410506945	0.537149093
abst#sce:YMR291W	0.537634409	0.215053763	0	0.12638393	0.161069362	0	1	0.870967742	0.64516129	0.89701182	0.868194667	1
abst#sce:YLR151C	0	0	0.133333333	0	0.561737767	0.13225113	0.59047619	0.542857143	1	0.59145735	1	0.668087973
abst#sce:YOR165W	1	0.827586207	0.931034483	0	0.488273657	1	0.655172414	0.172413793	0	0.103668005	0.21473183	0.145029388
abst#sce:YHR079C	0	0.277777778	0.833333333	0	0.699079886	1	0.444444444	0.277777778	1	0.443559112	0.934662076	0.665091295
abst#sce:YMR184W	0.205607477	0.14953271	0	0.395358524	0.276515969	0	0.813084112	1	0.747663551	1	0.95470816	0.650693872
abst#sce:YBL018C	0.268292683	0.170731707	1	1	0.528725471	0.601070383	0	0.243902439	0.780487805	0.454363139	0	0.190644007
abst#sce:YNL095C	1	0.628571429	0.342857143	0.076205727	0	1	0	0.028571429	0.057142857	0.208055173	0.08881657	0.460422673
abst#sce:YPL101W	1	0.705882353	0.676470588	0.502915547	0.42882901	1	0.088235294	0.323529412	0	0	0.00799327	0.387802918
abst#sce:YGR124W	0.684210526	0.947368421	0.052631579	0	0.41874179	0.829378721	0.842105263	1	0	0.499930131	1	0.879349375
abst#sce:YBR169C	0.138888889	0.203703704	0	0.38627393	0.601356795	0	0.703703704	0.824074074	1	0.84529705	1	0.600621689
abst#sce:YMR069W	0.925925926	0.740740741	1	0.882110503	1	0.909282767	0	0.049382716	0.432098765	0.313650491	0.300274531	0
abst#sce:YDR068W	0	0.606382979	0.829787234	1	0.090812012	0	0.106382979	1	0.819148936	0.370996205	0.123411148	0.066708728
abst#sce:YBR260C	1	0.7	0.066666667	0	0.155325448	1	0.866666667	0.733333333	0	0.772472583	0.916897734	0.243585431
abst#sce:YML017W	0.781512605	0.579831933	0	0	0.76186325	0.488591851	1	0.554621849	0.042016807	1	0.575623681	0.795251566
abst#sce:YDR466W	0.421052632	1	0.631578947	0	0.74083655	0.981753938	0	0.368421053	0.157894737	0.400358043	1	0.447335699
abst#sce:YCL068C	0.714285714	1	0	0.169810718	0.589482146	1	0.964285714	0.392857143	0.107142857	0	0	0.087242843
abst#sce:YFL049W	0	0.228571429	0.371428571	0.452585328	0.033533796	0	0.8	0.942857143	1	0.82945811	1	0.504463791
abst#sce:YKL167C	0.6875	0.8125	1	1	0	0.338788178	0.75	0	0.625	0.677793844	0.074101832	0.055650584
abst#sce:YOR264W	0.322580645	0.838709677	1	0.879971099	0.99335046	1	0	0.548387097	0.548387097	0.106518797	0.680971168	0
abst#sce:YIR039C	0.043209877	0	0.049382716	0	0.260454433	0.057188769	0.87037037	0.919753086	1	0.87295454	1	0.913870053
abst#sce:YDL061C	1	1	1	1	0	0.180874317	0.625	0.3125	0	0.231602914	0.509289617	0.161885246
abst#sce:YKL108W	0.428571429	1	0.085714286	1	0.670837586	0.568510029	0.514285714	0	0.285714286	0.647614644	0	0.485202541
abst#sce:YLR127C	0	1	0.772727273	0.377901793	0.344946755	1	0.363636364	0.318181818	0.636363636	0	0.763711129	0.368334
abst#sce:YOL122C	0.294573643	0.23255814	0	0.094536432	0.271014513	0	1	0.984496124	0.92248062	0.769103024	1	0.994113626
abst#sce:YKL208W	0.379310345	0.310344828	0	0.697083709	0	0.251086112	0.344827586	1	0.551724138	0.669912646	0.578329545	1
abst#sce:YPR117W	0.816326531	0.448979592	0.551020408	0.846390038	0.537251055	0.420694912	1	0	0.816326531	1	0.676462749	0
abst#sce:YPL119C	0.421875	0.234375	0	0	0.597188532	0.544850196	1	0.65625	0.28125	0.540702536	1	0.744000795
abst#sce:YDL177C	0.06122449	0.265306122	1	0.391309994	0.850961394	1	0	0.673469388	0.775510204	0	0.684539446	0.435252793
abst#sce:YDR195W	1	1	0.3	0.40501463	0.163931977	0.704642596	0.333333333	1	0	1	0	0.624933956
abst#sce:YER053C	0.531914894	0.489361702	0	0.812039683	1	0	1	0.787234043	0.936170213	0.813736804	0.973868691	0.405029436
abst#sce:YOL105C	0.227272727	0.477272727	0	0	0.413680285	0.61342931	1	0.681818182	0.909090909	0.858415761	1	0.578380901
abst#sce:YOR104W	0.088495575	0.238938053	0	0.078303824	0.05172245	0	0.592920354	1	0.743362832	0.991535999	0.896209653	1
abst#sce:YCL018W	0	0.945454545	1	0.193476435	0.338366751	0.321981922	0.436363636	0.272727273	0.563636364	0	0.511086205	1
abst#sce:YBR110W	0.022727273	0	0.295454545	0	0.359445178	0.374891622	0.590909091	0.545454545	1	0.545165312	1	0.634260517
abst#sce:YDR518W	0.567567568	0.486486486	0	0.606579966	0.086762657	0	1	0.594594595	0.351351351	1	0.410543428	0.298931723
abst#sce:YDR210W	0.06557377	0	0.540983607	0.395949711	0	0.360478494	0.606557377	0.524590164	1	0.358607211	0.153057123	1
abst#sce:YJR033C	0.847457627	0.677966102	0	0	0.479835261	0.494534176	0.881355932	1	0.576271186	0.790420122	1	0.446799022
abst#sce:YLR089C	0.657894737	1	0	0	0.436694036	1	0.473684211	0.447368421	0.052631579	0.617609585	0.887454634	0.360376824
abst#sce:YBL036C	0	0.097560976	0.902439024	0.887692188	1	0.83165535	0.170731707	0.292682927	1	0	0.305549052	0.909388902
abst#sce:YDR363W	0	0.452830189	0.867924528	0.810755124	0.700068991	1	0.188679245	0.320754717	1	0	0.167778446	0.58083824
abst#sce:YBR002C	0.958333333	1	0.645833333	0.996487064	0.850593818	0.568007231	0.416666667	0.604166667	0	1	0.556334262	0
abst#sce:YMR227C	0	0.371428571	0.457142857	0.531768434	0	1	0.314285714	0.4	1	0.842551157	0.060822232	0.631817845
abst#sce:YJL097W	0.75	1	0.416666667	0.023113181	0.830938725	1	0.833333333	0.75	0	0.674087115	0.216366631	0
abst#sce:YNL118C	0.75	0.75	0.5	1	0.289122895	0.798284523	0	0.85	1	0.723313967	0	0.934162149
abst#sce:YIL161W	0.303030303	0.575757576	0.803030303	1	0.11640857	0.349444943	0	0.757575758	1	0.598529148	0	0.114985551
abst#sce:YCL054W	0.5	0.810810811	1	0.600934921	0.618997176	1	0	0.716216216	0.554054054	0.234303801	0	0.452033495
abst#sce:YDR006C	1	0.814814815	0	0.532439956	0.569483107	1	1	0.648148148	0.537037037	0.678234054	0.925238413	0
abst#sce:YOL019W-A	1	0	0.879310345	1	0.072848705	0.675900808	0.206896552	0.25862069	0.051724138	0.758979466	0	0.768004716
abst#sce:YOL162W	0.278688525	0	0.032786885	0.508864228	0.560366333	0	0.770491803	1	0.360655738	0.661252915	1	0.374885431
abst#sce:YPR121W	0	0.384615385	0.576923077	0.735438739	1	0.357061996	0.153846154	1	0.576923077	0.930451615	0.764900448	0
